Name,N,NNZ,Nonzeros(nnz/N),Density,Diags,Num_diag_elem,Num_diag_elem_per_NNZ,Small_rows_percentage,Small_rows_elem_percentage,NNZ_min,NNZ_max,NNZ_mean,NNZ_sd,DiffNNZ_min,DiffNNZ_max,DiffNNZ_mean,DiffNNZ_sd,BW_min,BW_max,BW_mean,BW_sd,Scatter_min,Scatter_max,Scatter_mean,Scatter_geom,Scatter_sd,Misses,FLOPS_byte
bibd_17_4.mtx,2380,14280,6.0,0.00252101,2270,2867790,200.82563,94.285713,0.0,0,105,6.0,24.372116,0,105,0.044118,2.151839,0.0,0.959244,0.03976,412.562897,4.2e-05,1.0,0.005227,6.4e-05,0.032671,6.9e-05,0.2
spaceStation_6.mtx,1111,17595,15.8371,0.0142548,445,231673,13.166979,8.910892,1.648196,1,145,15.837084,8.38473,0,139,1.106211,6.364517,0.0009,0.957696,0.525915,308.365753,0.00409,1.0,0.040699,0.027602,0.074988,0.503076,0.22837
msc00726.mtx,726,34518,47.5455,0.0654896,207,127516,3.694189,0.0,0.0,22,88,47.545456,18.518326,0,49,10.582644,13.03019,0.205234,0.516529,0.400121,73.706947,0.070988,0.302326,0.167097,0.157789,0.056239,0.156699,0.242354
dwt_512.mtx,512,3502,6.83984,0.0133591,117,55884,15.957738,37.5,17.93261,1,15,6.839844,3.467178,0,9,1.962891,2.100174,0.001953,0.175781,0.048882,19.944929,0.027397,1.0,0.474273,0.376786,0.315329,0.286825,0.205035
lp_israel.mtx,316,2443,7.73101,0.0244652,286,48988,20.052395,69.620255,13.221449,0,119,7.731013,14.994082,0,117,2.297468,11.163054,0.0,0.981013,0.31966,100.419342,0.000316,0.615942,0.041089,0.005101,0.071715,0.016712,0.209376
md2010.mtx,145247,700378,4.82198,3.31985e-05,32026,4207482710,6007.445565,74.364357,52.992386,1,68,4.821979,3.330747,0,64,2.802743,3.588331,7e-06,0.958739,0.04188,10898.639648,1.5e-05,1.0,0.050592,0.00157,0.213549,0.925298,0.190683
lp_sctap2.mtx,2500,7334,2.9336,0.00117344,993,1499288,204.429779,77.080002,21.788929,0,25,2.9336,5.287867,0,19,0.3376,1.807395,0.0,0.7724,0.125267,573.61084,4e-05,1.0,0.189995,0.000949,0.389769,0.00216,0.165419
kineticBatchReactor_2.mtx,4361,44840,10.282,0.00235773,3539,11310733,252.246499,20.408163,5.74041,1,1166,10.282045,33.035759,0,1159,1.883742,30.615311,0.000229,0.95391,0.387364,1043.263428,0.00096,1.0,0.00962,0.006219,0.035343,0.74128,0.218172
fpga_dcop_03.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
fs_183_1.mtx,183,998,5.45355,0.0298008,299,30369,30.42986,83.060112,50.300602,1,71,5.453552,8.665417,0,68,3.404372,9.351687,0.005464,1.0,0.690316,36.594971,0.013605,1.0,0.049762,0.03331,0.093807,0.743874,0.196071
cavity18.mtx,4562,138040,30.2587,0.00663276,303,1317094,9.541394,0.0,0.0,7,62,30.258659,15.173705,0,50,7.29658,12.841979,0.003069,0.123411,0.068719,123.178505,0.032922,0.6875,0.11366,0.096473,0.097186,0.150111,0.238192
a5esindl.mtx,60008,255004,4.2495,7.08156e-05,49985,625220110,2451.805109,91.66111,78.430923,3,9993,4.2495,53.962082,0,9987,0.416594,53.940735,0.416694,0.750017,0.67709,6091.942871,6.7e-05,0.222042,0.000111,9.3e-05,0.001444,0.999523,0.184777
ch7-6-b3.mtx,12600,50400,4.0,0.00031746,16380,121045227,2401.691012,100.0,100.0,4,4,4.0,0.0,0,0,0.0,0.0,0.004206,0.282222,0.102186,821.774536,0.001125,0.075472,0.005634,0.003999,0.006065,0.742744,0.181818
cage6.mtx,93,785,8.44086,0.0907619,85,6019,7.667516,17.204302,10.191083,5,13,8.44086,2.192178,0,3,0.322581,0.690352,0.139785,0.774194,0.490924,14.673137,0.111111,1.0,0.205044,0.189949,0.105517,0.33613,0.212277
case39_A_03.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_A_11.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b2_04.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_03.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_01.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_10.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_08.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_A_05.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b1_13.mtx,40216,38714,0.962652,2.3937e-05,38714,777511052,20083.459524,100.0,100.0,0,1,0.962652,0.189545,0,1,0.037746,0.190602,0.0,2.5e-05,2.4e-05,0.189545,2e-06,1.0,0.962652,0.617572,0.189542,0.617572,0.097725
case39_A_02.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b1_04.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_A_13.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b2_07.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_A_10.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_A_12.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b1_07.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_12.mtx,40216,39362,0.978765,2.43377e-05,39362,789535097,20058.307428,100.0,100.0,0,1,0.978765,0.144125,0,1,0.02213,0.147105,0.0,2.5e-05,2.4e-05,0.144125,2e-06,1.0,0.978765,0.760307,0.144123,0.760307,0.098715
case39_b1_09.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_09.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_11.mtx,40216,40214,0.99995,2.48645e-05,40214,808623238,20108.003133,100.0,100.0,0,1,0.99995,0.007052,0,1,9.9e-05,0.009972,0.0,2.5e-05,2.5e-05,0.007052,2e-06,1.0,0.99995,0.999358,0.007052,0.999358,0.099997
case39_b2_05.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_08.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_05.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_02.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_01.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_03.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b1_06.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39.mtx,40216,1042160,25.9141,0.000644372,40311,811997840,779.148921,49.808533,7.675597,1,20024,25.914064,316.230347,0,20008,1.033917,140.956879,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011095,0.260152,0.236321
case39_b2_13.mtx,40216,38714,0.962652,2.3937e-05,38714,777511052,20083.459524,100.0,100.0,0,1,0.962652,0.189545,0,1,0.037746,0.190602,0.0,2.5e-05,2.4e-05,0.189545,2e-06,1.0,0.962652,0.617572,0.189542,0.617572,0.097725
case39_b2_12.mtx,40216,39362,0.978765,2.43377e-05,39362,789535097,20058.307428,100.0,100.0,0,1,0.978765,0.144125,0,1,0.02213,0.147105,0.0,2.5e-05,2.4e-05,0.144125,2e-06,1.0,0.978765,0.760307,0.144123,0.760307,0.098715
case39_A_07.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b1_11.mtx,40216,40214,0.99995,2.48645e-05,40214,808623238,20108.003133,100.0,100.0,0,1,0.99995,0.007052,0,1,9.9e-05,0.009972,0.0,2.5e-05,2.5e-05,0.007052,2e-06,1.0,0.99995,0.999358,0.007052,0.999358,0.099997
case39_b2_02.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_b2_06.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_A_09.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_A_01.mtx,40216,1042160,25.9141,0.000644372,40311,811997840,779.148921,49.808533,7.675597,1,20024,25.914064,316.230347,0,20008,1.033917,140.956879,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011095,0.260152,0.236321
case39_A_08.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_A_06.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
case39_b2_10.mtx,40216,40215,0.999975,2.48651e-05,40215,808643280,20108.001492,100.0,100.0,0,1,0.999975,0.004986,0,1,5e-05,0.007052,0.0,2.5e-05,2.5e-05,0.004986,2e-06,1.0,0.999975,0.999679,0.004986,0.999679,0.099999
case39_A_04.mtx,40216,1042170,25.9143,0.000644378,40311,811997840,779.141445,49.806046,7.675235,1,20024,25.914312,316.230408,0,20008,1.03424,140.956696,2.5e-05,0.999776,0.436422,10576.293945,0.000167,1.0,0.001491,0.000817,0.011098,0.260147,0.236321
208bit.mtx,24430,299756,12.27,0.000502251,39849,537005047,1791.473889,0.0,0.0,8,18,12.269996,1.441643,0,8,1.584814,1.261116,0.021081,0.999632,0.667475,5524.518066,0.000332,0.029126,0.00094,0.000809,0.000782,0.761337,0.222767
adder_dcop_10.mtx,1813,11232,6.19526,0.00341713,3127,3186971,283.740296,49.586323,30.235043,1,1310,6.195257,30.777485,0,1309,2.821291,30.901674,0.000552,1.0,0.634074,437.462952,0.001245,1.0,0.013626,0.005152,0.084573,0.814884,0.201269
bcspwr05.mtx,443,1623,3.66366,0.00827011,471,133431,82.212569,88.036118,77.202713,2,10,3.663657,1.574976,0,7,1.498871,1.500002,0.004515,0.984199,0.371401,134.579987,0.004831,1.0,0.212073,0.052123,0.337417,0.647872,0.177377
c-22.mtx,3792,28870,7.6134,0.00200775,3765,3667064,127.019882,54.21941,17.49567,2,208,7.613397,12.604837,0,204,1.364452,7.70613,0.438555,1.0,0.638211,740.767212,0.000664,0.054852,0.002697,0.002032,0.003379,0.742165,0.208852
lp_recipe.mtx,204,687,3.36765,0.0165081,152,19048,27.726346,82.352943,30.131004,0,15,3.367647,5.02416,0,12,0.352941,1.51235,0.0,0.980392,0.20271,65.594086,0.00049,0.166667,0.041984,0.005031,0.048565,0.010609,0.172961
soc-Slashdot0902.mtx,82168,948464,11.543,0.00014048,102080,5744305313,6056.429462,68.754257,14.207498,0,2511,11.542985,36.905613,0,2506,13.080737,44.821812,0.0,0.99372,0.450852,21370.736328,1e-06,1.0,0.080386,0.000229,0.271075,0.519179,0.221249
wiki-topcats.mtx,1791489,28511807,15.9151,8.88375e-06,3099354,3091576242294,108431.438326,30.447353,6.496817,1,3907,15.915146,30.408373,0,3845,11.108372,31.545935,1e-06,0.999974,0.520935,590313.5625,1e-06,1.0,0.035735,3.4e-05,0.179722,0.826931,0.228467
wiki-topcats_Categories.mtx,1791489,4759526,2.65674,1.48298e-06,1595894,1432904982710,301060.4381,89.170174,65.642311,1,134,2.656743,2.518193,0,131,1.341354,1.949515,1e-06,0.00967,0.001819,4972.668457,0.000117,1.0,0.513794,0.041966,0.48533,0.842642,0.159785
fpga_dcop_18.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
Maragal_7.mtx,46845,1200537,25.6279,0.000547078,65428,1941192573,1616.936898,89.945564,8.206411,1,9559,25.627857,287.943542,0,9557,13.232874,242.352585,2.1e-05,0.56672,0.163139,7346.62793,7.6e-05,1.0,0.008807,0.000908,0.06051,0.883621,0.236177
mimo28x28_system.mtx,13251,48737,3.67799,0.000277563,7162,73959539,1517.523422,78.884613,54.673042,1,32,3.677987,2.790376,0,21,0.958418,1.503894,7.5e-05,0.99185,0.111526,2374.254883,0.000257,1.0,0.417355,0.045174,0.452134,0.554374,0.177578
mimo28x28_system_C.mtx,13251,28,0.00211305,1.59463e-07,28,338195,12078.392857,100.0,100.0,0,1,0.002113,0.045912,0,1,7.5e-05,0.008686,0.0,7.5e-05,0.0,0.045912,8e-06,1.0,0.002121,8e-06,0.045912,8e-06,0.000352
mimo28x28_system_E.mtx,13251,1664,0.125575,9.47668e-06,1,13251,7.963341,100.0,100.0,0,1,0.125575,0.331349,0,1,0.193721,0.395184,0.0,7.5e-05,9e-06,0.331349,8e-06,1.0,0.125582,3.3e-05,0.331345,3.3e-05,0.019312
mimo28x28_system_B.mtx,13251,28,0.00211305,1.59463e-07,28,337999,12071.392857,100.0,100.0,0,1,0.002113,0.045913,0,1,0.004226,0.064879,0.0,7.5e-05,0.0,0.045913,8e-06,1.0,0.002121,8e-06,0.045913,8e-06,0.000352
cdde2.mtx,961,4681,4.87097,0.00506864,5,4741,1.012818,100.0,100.0,3,5,4.870968,0.34743,0,1,0.066597,0.249324,0.033299,0.065557,0.063541,7.378148,0.063492,0.121212,0.080987,0.080382,0.010908,0.601743,0.191139
n3c4-b4.mtx,15,30,2.0,0.133333,18,167,5.566667,100.0,100.0,0,5,2.0,2.44949,0,5,0.333333,1.247219,0.0,0.8,0.266667,5.138093,0.006667,1.0,0.223865,0.038104,0.296395,0.025987,0.142857
k3plates.mtx,11107,378927,34.1161,0.00307158,531,5827327,15.378495,0.0,0.0,15,58,34.116055,5.540864,0,31,1.091114,3.066174,0.002701,0.047267,0.029444,112.533928,0.038835,1.0,0.118277,0.109762,0.054045,0.124726,0.239471
ABACUS_shell_md_c.mtx,23412,0,0.0,0.0,0,0,,100.0,,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,4e-06,4e-06,4e-06,0.0,4e-06,0.0
ABACUS_shell_md_M.mtx,23412,206474,8.81915,0.000376694,621,14441354,69.942724,0.034171,0.015498,4,12,8.819153,0.936952,0,8,0.352811,1.1076,0.000342,0.030326,0.010179,63.067368,0.012676,0.5,0.041741,0.038537,0.030751,0.580618,0.21366
ABACUS_shell_md_b.mtx,23412,0,0.0,0.0,0,0,,100.0,,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,4e-06,4e-06,4e-06,0.0,4e-06,0.0
ABACUS_shell_md_E.mtx,23412,19216,0.820776,3.50579e-05,341,7954344,413.943797,93.148811,0.0,0,12,0.820776,3.027038,0,12,0.582949,2.577989,0.0,0.010977,0.000431,41.778118,4e-06,0.888889,0.010308,9e-06,0.062082,9e-06,0.088416
ABACUS_shell_md_K.mtx,23412,216082,9.22954,0.000394223,621,14441354,66.832749,0.008543,0.003702,4,15,9.229541,1.331232,0,9,0.457714,1.493501,0.000384,0.030326,0.010182,62.95303,0.012676,1.0,0.047086,0.040198,0.063277,0.556545,0.21505
ABACUS_shell_md_Mzeros.mtx,23412,12010,0.512985,2.19112e-05,334,7791482,648.749542,93.165901,0.133222,0,9,0.512985,1.932173,0,9,0.394071,1.673889,0.0,0.010935,0.000429,41.618019,4e-06,0.666667,0.00649,8e-06,0.039687,9e-06,0.063709
adder_dcop_53.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
lp_scsd8.mtx,2750,8584,3.12145,0.00113507,2355,3711428,432.365797,85.563637,0.0,0,24,3.121454,7.669649,0,16,0.596364,1.488568,0.0,0.045091,0.005232,36.030411,3.6e-05,1.0,0.034209,0.000128,0.092988,0.000126,0.168857
Trec14.mtx,15905,2872265,180.589,0.0113542,14362,142277993,49.535121,80.138321,0.0,0,1837,180.588806,395.2034,0,1275,31.581514,89.694969,0.0,0.903741,0.135734,4590.899902,6e-06,1.0,0.017387,4.1e-05,0.038644,5.3e-05,0.247941
Oregon-1.mtx,11492,46818,4.07396,0.000354504,18172,115248218,2461.621983,92.072746,41.691231,0,2389,4.073965,32.636959,0,2388,4.803429,43.643242,0.0,0.999043,0.174874,2926.444336,9e-06,1.0,0.342503,0.013414,0.470569,0.712082,0.182723
Oregon-1_G_1.mtx,11492,44004,3.8291,0.000333197,17406,113894314,2588.271839,92.847198,42.664303,0,2312,3.829098,30.837843,0,2311,4.526627,41.289631,0.0,0.999826,0.159277,2751.387451,9e-06,1.0,0.329485,0.010006,0.465932,0.42699,0.179632
Oregon-1_G_8.mtx,11492,45448,3.95475,0.000344131,17982,114744250,2524.737062,92.542641,42.734554,0,2388,3.954751,32.311348,0,2387,4.641664,43.241962,0.0,0.999043,0.171232,2896.091309,9e-06,1.0,0.340636,0.012512,0.470053,0.628932,0.181253
Oregon-1_G_2.mtx,11492,43998,3.82858,0.000333151,17460,113754446,2585.445838,92.664459,42.629211,0,2315,3.828576,30.952183,0,2314,4.520884,41.480724,0.0,0.999043,0.160007,2766.386475,9e-06,1.0,0.333358,0.010539,0.467292,0.453477,0.179625
Oregon-1_G_9.mtx,11492,46818,4.07396,0.000354504,18172,115248218,2461.621983,92.072746,41.691231,0,2389,4.073965,32.636959,0,2388,4.803429,43.643242,0.0,0.999043,0.174874,2926.444336,9e-06,1.0,0.342503,0.013414,0.470569,0.712082,0.182723
Oregon-1_G_4.mtx,11492,45494,3.95875,0.000344479,17672,114527432,2517.418385,92.333794,41.801117,0,2355,3.958754,31.869534,0,2354,4.690916,42.643257,0.0,0.999043,0.165231,2817.267578,9e-06,1.0,0.334356,0.011194,0.46771,0.517332,0.181303
Oregon-1_G_7.mtx,11492,45354,3.94657,0.000343419,17890,114477554,2524.089474,92.542641,42.684219,0,2370,3.946572,32.119236,0,2369,4.645231,43.033264,0.0,0.999043,0.170022,2881.92749,9e-06,1.0,0.339083,0.01223,0.469419,0.603932,0.181149
Oregon-1_G_6.mtx,11492,45214,3.93439,0.000342359,17824,114503188,2532.471978,92.568741,42.714645,0,2370,3.934389,32.040745,0,2369,4.630526,42.887505,0.0,0.999043,0.169254,2861.783203,9e-06,1.0,0.333127,0.011414,0.467328,0.563367,0.180995
Oregon-1_G_3.mtx,11492,44938,3.91037,0.000340269,17576,114196696,2541.205572,92.377304,41.944458,0,2337,3.910372,31.611019,0,2336,4.635312,42.366882,0.0,0.999043,0.162849,2792.6604,9e-06,1.0,0.334062,0.010843,0.467646,0.482476,0.180689
Oregon-1_G_5.mtx,11492,44986,3.91455,0.000340633,17730,114326070,2541.369982,92.594849,42.684391,0,2367,3.914549,31.959759,0,2366,4.613209,42.841606,0.0,0.999826,0.16733,2846.186768,9e-06,1.0,0.333294,0.011172,0.467385,0.531928,0.180742
G3_circuit.mtx,1585478,7660826,4.83187,3.04758e-06,317135,442041544728,57701.551338,90.425285,88.11055,2,6,4.831872,0.637299,0,2,0.093716,0.291432,1e-06,0.768891,0.094792,241212.78125,4e-06,1.0,0.041852,0.000512,0.190112,0.580064,0.190776
n4c5-b6.mtx,4735,33145,7.0,0.00147835,8968,22144831,668.119807,0.0,0.0,7,7,7.0,0.0,0,0,0.0,0.0,0.00528,0.555016,0.354887,748.117493,0.002664,0.28,0.007005,0.004897,0.01267,0.712106,0.205882
lpi_bgprtr.mtx,40,70,1.75,0.04375,27,653,9.328571,95.0,82.85714,0,6,1.75,1.867485,0,6,0.375,1.06507,0.0,0.925,0.299375,13.288124,0.0025,0.352941,0.087186,0.01953,0.105077,0.036375,0.134615
G3.mtx,800,38352,47.94,0.059925,1564,638720,16.654151,0.0,0.0,30,69,47.939999,6.658184,0,31,7.46375,5.851171,0.84375,0.99875,0.958881,22.870981,0.040107,0.090909,0.062493,0.061919,0.008456,0.530996,0.242415
G60.mtx,7000,34296,4.89943,0.000699918,11116,44948992,1310.619081,63.557144,46.20364,0,14,4.899428,2.183429,0,11,2.452857,1.92949,0.0,0.996429,0.604715,1781.680176,1.4e-05,1.0,0.034122,0.001436,0.177651,0.925592,0.191401
adder_dcop_31.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
g7jac080sc.mtx,23670,259648,10.9695,0.000463435,3370,60404788,232.641068,60.62104,17.091215,1,141,10.969498,20.028263,0,139,7.702831,20.300423,4.2e-05,0.585636,0.05233,3176.965576,0.000296,1.0,0.169353,0.043843,0.284457,0.60187,0.219927
ww_vref_6405_E.mtx,13251,1664,0.125575,9.47668e-06,1,13251,7.963341,100.0,100.0,0,1,0.125575,0.331349,0,1,0.193721,0.395184,0.0,7.5e-05,9e-06,0.331349,8e-06,1.0,0.125582,3.3e-05,0.331345,3.3e-05,0.019312
